"semaine";"annee";"sexe";"classe_age";"nb_patient"
49;2018;1;"12-18";280
49;2018;1;"19-25";1423
49;2018;1;"26-50";27042
49;2018;1;"51-75";62748
49;2018;1;">75";27004
49;2018;2;"0-11";204
49;2018;2;"12-18";366
49;2018;2;"19-25";1799
49;2018;2;"26-50";36338
49;2018;2;"51-75";100631
49;2018;2;">75";65974
50;2018;1;"0-11";228
50;2018;1;"12-18";282
50;2018;1;"19-25";1427
50;2018;1;"26-50";27405
50;2018;1;"51-75";62411
50;2018;1;">75";27022
50;2018;2;"0-11";223
50;2018;2;"12-18";360
50;2018;2;"19-25";1921
50;2018;2;"26-50";36358
50;2018;2;"51-75";101685
50;2018;2;">75";67461
51;2018;1;"0-11";254
51;2018;1;"12-18";312
51;2018;1;"19-25";1535
51;2018;1;"26-50";30299
51;2018;1;"51-75";70901
51;2018;1;">75";30479
51;2018;2;"0-11";192
51;2018;2;"12-18";422
51;2018;2;"19-25";2045
51;2018;2;"26-50";39982
51;2018;2;"51-75";115270
51;2018;2;">75";74637
52;2018;1;"0-11";179
52;2018;1;"12-18";165
52;2018;1;"19-25";887
52;2018;1;"26-50";18606
52;2018;1;"51-75";42809
52;2018;1;">75";18056
52;2018;2;"0-11";128
52;2018;2;"12-18";248
52;2018;2;"19-25";1196
52;2018;2;"26-50";23963
52;2018;2;"51-75";64622
52;2018;2;">75";43551
53;2018;1;"0-11";27
53;2018;1;"12-18";26
53;2018;1;"19-25";138
53;2018;1;"26-50";3271
53;2018;1;"51-75";6834
53;2018;1;">75";3044
53;2018;2;"0-11";23
53;2018;2;"12-18";37
53;2018;2;"19-25";194
53;2018;2;"26-50";4342
53;2018;2;"51-75";10842
53;2018;2;">75";7352
1;2019;1;"0-11";157
1;2019;1;"12-18";154
1;2019;1;"19-25";1001
1;2019;1;"26-50";22008
1;2019;1;"51-75";52593
1;2019;1;">75";24410
1;2019;2;"0-11";141
1;2019;2;"12-18";185
1;2019;2;"19-25";1390
1;2019;2;"26-50";28531
1;2019;2;"51-75";81164
1;2019;2;">75";56137
2;2019;1;"0-11";232
2;2019;1;"12-18";210
2;2019;1;"19-25";1362
2;2019;1;"26-50";28416
2;2019;1;"51-75";68610
2;2019;1;">75";31505
2;2019;2;"0-11";167
2;2019;2;"12-18";274
2;2019;2;"19-25";1902
2;2019;2;"26-50";37165
2;2019;2;"51-75";110954
2;2019;2;">75";78241
3;2019;1;"0-11";246
3;2019;1;"12-18";213
3;2019;1;"19-25";1283
3;2019;1;"26-50";26566
3;2019;1;"51-75";64150
3;2019;1;">75";29060
3;2019;2;"0-11";170
3;2019;2;"12-18";295
3;2019;2;"19-25";1841
3;2019;2;"26-50";35750
3;2019;2;"51-75";103257
3;2019;2;">75";71727
4;2019;1;"0-11";292
4;2019;1;"12-18";201
4;2019;1;"19-25";1205
4;2019;1;"26-50";24147
4;2019;1;"51-75";56324
4;2019;1;">75";25523
4;2019;2;"0-11";210
4;2019;2;"12-18";257
4;2019;2;"19-25";1658
4;2019;2;"26-50";31808
4;2019;2;"51-75";89326
4;2019;2;">75";60444
5;2019;1;"0-11";272
5;2019;1;"12-18";218
5;2019;1;"19-25";1248
5;2019;1;"26-50";25309
5;2019;1;"51-75";58185
5;2019;1;">75";25890
5;2019;2;"0-11";227
5;2019;2;"12-18";265
5;2019;2;"19-25";1717
5;2019;2;"26-50";32967
5;2019;2;"51-75";91848
5;2019;2;">75";61515
6;2019;1;"0-11";303
6;2019;1;"12-18";187
6;2019;1;"19-25";1223
6;2019;1;"26-50";26099
6;2019;1;"51-75";62712
6;2019;1;">75";28562
6;2019;2;"0-11";234
6;2019;2;"12-18";293
6;2019;2;"19-25";1715
6;2019;2;"26-50";34130
6;2019;2;"51-75";100846
6;2019;2;">75";70097
7;2019;1;"0-11";268
7;2019;1;"12-18";193
7;2019;1;"19-25";1215
7;2019;1;"26-50";24961
7;2019;1;"51-75";59369
7;2019;1;">75";26942
7;2019;2;"0-11";190
7;2019;2;"12-18";280
7;2019;2;"19-25";1631
7;2019;2;"26-50";32234
7;2019;2;"51-75";94679
7;2019;2;">75";66187
8;2019;1;"0-11";255
8;2019;1;"12-18";186
8;2019;1;"19-25";1167
8;2019;1;"26-50";23341
8;2019;1;"51-75";55497
8;2019;1;">75";25537
8;2019;2;"0-11";195
8;2019;2;"12-18";227
8;2019;2;"19-25";1515
8;2019;2;"26-50";30961
8;2019;2;"51-75";88861
8;2019;2;">75";61302
9;2019;1;"0-11";217
9;2019;1;"12-18";198
9;2019;1;"19-25";1203
9;2019;1;"26-50";24992
9;2019;1;"51-75";59735
9;2019;1;">75";27206
9;2019;2;"0-11";181
9;2019;2;"12-18";227
9;2019;2;"19-25";1571
9;2019;2;"26-50";32552
9;2019;2;"51-75";93691
9;2019;2;">75";63507
10;2019;1;"0-11";227
10;2019;1;"12-18";174
10;2019;1;"19-25";1210
10;2019;1;"26-50";25221
10;2019;1;"51-75";62217
10;2019;1;">75";28556
10;2019;2;"0-11";184
10;2019;2;"12-18";234
10;2019;2;"19-25";1665
10;2019;2;"26-50";33457
10;2019;2;"51-75";99967
10;2019;2;">75";69213
11;2019;1;"0-11";242
11;2019;1;"12-18";201
11;2019;1;"19-25";1152
11;2019;1;"26-50";25366
11;2019;1;"51-75";59824
11;2019;1;">75";27047
11;2019;2;"0-11";178
11;2019;2;"12-18";265
11;2019;2;"19-25";1617
11;2019;2;"26-50";33167
11;2019;2;"51-75";95994
11;2019;2;">75";67297
12;2019;1;"0-11";191
12;2019;1;"12-18";201
12;2019;1;"19-25";1248
12;2019;1;"26-50";23951
12;2019;1;"51-75";56706
12;2019;1;">75";25637
12;2019;2;"0-11";186
12;2019;2;"12-18";258
12;2019;2;"19-25";1705
12;2019;2;"26-50";32118
12;2019;2;"51-75";90515
12;2019;2;">75";62731
13;2019;1;"0-11";261
13;2019;1;"12-18";203
13;2019;1;"19-25";1220
13;2019;1;"26-50";24619
13;2019;1;"51-75";57573
13;2019;1;">75";25744
13;2019;2;"0-11";159
13;2019;2;"12-18";274
13;2019;2;"19-25";1650
13;2019;2;"26-50";32395
13;2019;2;"51-75";91833
13;2019;2;">75";61447
13;2019;9;">75";1
14;2019;1;"0-11";219
14;2019;1;"12-18";232
14;2019;1;"19-25";1195
14;2019;1;"26-50";24974
14;2019;1;"51-75";61028
14;2019;1;">75";27539
14;2019;2;"0-11";179
14;2019;2;"12-18";294
14;2019;2;"19-25";1585
14;2019;2;"26-50";32817
14;2019;2;"51-75";97556
14;2019;2;">75";66424
15;2019;1;"0-11";249
15;2019;1;"12-18";190
15;2019;1;"19-25";1113
15;2019;1;"26-50";24193
15;2019;1;"51-75";57975
15;2019;1;">75";26222
15;2019;2;"0-11";165
15;2019;2;"12-18";258
15;2019;2;"19-25";1658
15;2019;2;"26-50";31623
15;2019;2;"51-75";93363
15;2019;2;">75";65551
16;2019;1;"0-11";148
16;2019;1;"12-18";160
16;2019;1;"19-25";916
16;2019;1;"26-50";18860
16;2019;1;"51-75";45667
16;2019;1;">75";20870
16;2019;2;"0-11";154
16;2019;2;"12-18";170
16;2019;2;"19-25";1279
16;2019;2;"26-50";24733
16;2019;2;"51-75";73822
16;2019;2;">75";51713
17;2019;1;"0-11";226
17;2019;1;"12-18";227
17;2019;1;"19-25";1248
17;2019;1;"26-50";26509
17;2019;1;"51-75";63547
17;2019;1;">75";28348
17;2019;2;"0-11";181
17;2019;2;"12-18";278
17;2019;2;"19-25";1665
17;2019;2;"26-50";34214
17;2019;2;"51-75";99497
17;2019;2;">75";67806
18;2019;1;"0-11";192
18;2019;1;"12-18";165
18;2019;1;"19-25";1028
18;2019;1;"26-50";23036
18;2019;1;"51-75";56534
18;2019;1;">75";25657
18;2019;2;"0-11";143
18;2019;2;"12-18";230
18;2019;2;"19-25";1503
18;2019;2;"26-50";30601
18;2019;2;"51-75";90325
18;2019;2;">75";62537
19;2019;1;"0-11";207
19;2019;1;"12-18";204
19;2019;1;"19-25";1068
19;2019;1;"26-50";23042
19;2019;1;"51-75";55316
19;2019;1;">75";25201
19;2019;2;"0-11";170
19;2019;2;"12-18";276
19;2019;2;"19-25";1433
19;2019;2;"26-50";30323
19;2019;2;"51-75";89568
19;2019;2;">75";61886
20;2019;1;"0-11";229
20;2019;1;"12-18";229
20;2019;1;"19-25";1171
20;2019;1;"26-50";24439
20;2019;1;"51-75";57920
20;2019;1;">75";26158
20;2019;2;"0-11";180
20;2019;2;"12-18";278
20;2019;2;"19-25";1657
20;2019;2;"26-50";32554
20;2019;2;"51-75";93801
20;2019;2;">75";64886
21;2019;1;"0-11";249
21;2019;1;"12-18";238
21;2019;1;"19-25";1199
21;2019;1;"26-50";24315
21;2019;1;"51-75";57334
21;2019;1;">75";25842
21;2019;2;"0-11";172
21;2019;2;"12-18";311
21;2019;2;"19-25";1632
21;2019;2;"26-50";32132
21;2019;2;"51-75";92854
21;2019;2;">75";63366
22;2019;1;"0-11";227
22;2019;1;"12-18";162
22;2019;1;"19-25";974
22;2019;1;"26-50";21433
22;2019;1;"51-75";51523
22;2019;1;">75";22739
22;2019;2;"0-11";162
22;2019;2;"12-18";233
22;2019;2;"19-25";1394
22;2019;2;"26-50";27707
22;2019;2;"51-75";81610
22;2019;2;">75";55237
23;2019;1;"0-11";238
23;2019;1;"12-18";200
23;2019;1;"19-25";992
23;2019;1;"26-50";21162
23;2019;1;"51-75";52146
23;2019;1;">75";23891
23;2019;2;"0-11";165
23;2019;2;"12-18";227
23;2019;2;"19-25";1319
23;2019;2;"26-50";27477
23;2019;2;"51-75";84786
23;2019;2;">75";59184
24;2019;1;"0-11";280
24;2019;1;"12-18";262
24;2019;1;"19-25";1279
24;2019;1;"26-50";26462
24;2019;1;"51-75";62316
24;2019;1;">75";27965
24;2019;2;"0-11";234
24;2019;2;"12-18";299
24;2019;2;"19-25";1742
24;2019;2;"26-50";34668
24;2019;2;"51-75";100791
24;2019;2;">75";68338
25;2019;1;"0-11";281
25;2019;1;"12-18";236
25;2019;1;"19-25";1134
25;2019;1;"26-50";24093
25;2019;1;"51-75";57672
25;2019;1;">75";25859
25;2019;2;"0-11";195
25;2019;2;"12-18";276
25;2019;2;"19-25";1514
25;2019;2;"26-50";31637
25;2019;2;"51-75";93657
25;2019;2;">75";64000
26;2019;1;"0-11";306
26;2019;1;"12-18";226
26;2019;1;"19-25";1179
26;2019;1;"26-50";23287
26;2019;1;"51-75";56752
26;2019;1;">75";24703
26;2019;2;"0-11";250
26;2019;2;"12-18";248
26;2019;2;"19-25";1461
26;2019;2;"26-50";30478
26;2019;2;"51-75";90180
26;2019;2;">75";60196
27;2019;1;"0-11";356
27;2019;1;"12-18";243
27;2019;1;"19-25";1068
27;2019;1;"26-50";24072
27;2019;1;"51-75";59488
27;2019;1;">75";26689
27;2019;2;"0-11";299
27;2019;2;"12-18";270
27;2019;2;"19-25";1484
27;2019;2;"26-50";31567
27;2019;2;"51-75";96876
27;2019;2;">75";66009
28;2019;1;"0-11";290
28;2019;1;"12-18";268
28;2019;1;"19-25";1126
28;2019;1;"26-50";23146
28;2019;1;"51-75";55895
28;2019;1;">75";25143
28;2019;2;"0-11";265
28;2019;2;"12-18";262
28;2019;2;"19-25";1511
28;2019;2;"26-50";30531
28;2019;2;"51-75";91748
28;2019;2;">75";63291
29;2019;1;"0-11";269
29;2019;1;"12-18";227
29;2019;1;"19-25";1129
29;2019;1;"26-50";23000
29;2019;1;"51-75";53846
29;2019;1;">75";24347
29;2019;2;"0-11";211
29;2019;2;"12-18";279
29;2019;2;"19-25";1534
29;2019;2;"26-50";29633
29;2019;2;"51-75";88181
29;2019;2;">75";60689
30;2019;1;"0-11";275
30;2019;1;"12-18";220
30;2019;1;"19-25";1076
30;2019;1;"26-50";22476
30;2019;1;"51-75";53820
30;2019;1;">75";24253
30;2019;2;"0-11";200
30;2019;2;"12-18";214
30;2019;2;"19-25";1339
30;2019;2;"26-50";28670
30;2019;2;"51-75";86129
30;2019;2;">75";58510
31;2019;1;"0-11";250
31;2019;1;"12-18";207
31;2019;1;"19-25";1064
31;2019;1;"26-50";22727
31;2019;1;"51-75";55174
31;2019;1;">75";24765
31;2019;2;"0-11";202
31;2019;2;"12-18";240
31;2019;2;"19-25";1436
31;2019;2;"26-50";30177
31;2019;2;"51-75";89442
31;2019;2;">75";61383
32;2019;1;"0-11";202
32;2019;1;"12-18";171
32;2019;1;"19-25";1007
32;2019;1;"26-50";20327
32;2019;1;"51-75";50559
32;2019;1;">75";23300
32;2019;2;"0-11";172
32;2019;2;"12-18";213
32;2019;2;"19-25";1334
32;2019;2;"26-50";26604
32;2019;2;"51-75";82763
32;2019;2;">75";58096
33;2019;1;"0-11";194
33;2019;1;"12-18";147
33;2019;1;"19-25";853
33;2019;1;"26-50";18230
33;2019;1;"51-75";43086
33;2019;1;">75";19914
33;2019;2;"0-11";128
33;2019;2;"12-18";197
33;2019;2;"19-25";1140
33;2019;2;"26-50";23219
33;2019;2;"51-75";69939
33;2019;2;">75";49108
34;2019;1;"0-11";289
34;2019;1;"12-18";211
34;2019;1;"19-25";1065
34;2019;1;"26-50";21929
34;2019;1;"51-75";52923
34;2019;1;">75";24223
34;2019;2;"0-11";222
34;2019;2;"12-18";233
34;2019;2;"19-25";1403
34;2019;2;"26-50";28375
34;2019;2;"51-75";86391
34;2019;2;">75";60023
35;2019;1;"0-11";577
35;2019;1;"12-18";361
35;2019;1;"19-25";1123
35;2019;1;"26-50";24077
35;2019;1;"51-75";57707
35;2019;1;">75";25313
35;2019;2;"0-11";449
35;2019;2;"12-18";409
35;2019;2;"19-25";1573
35;2019;2;"26-50";31883
35;2019;2;"51-75";92644
35;2019;2;">75";62569
36;2019;1;"0-11";678
36;2019;1;"12-18";406
36;2019;1;"19-25";1241
36;2019;1;"26-50";25055
36;2019;1;"51-75";59931
36;2019;1;">75";26283
36;2019;2;"0-11";513
36;2019;2;"12-18";415
36;2019;2;"19-25";1643
36;2019;2;"26-50";33706
36;2019;2;"51-75";97142
36;2019;2;">75";64832
37;2019;1;"0-11";617
37;2019;1;"12-18";359
37;2019;1;"19-25";1214
37;2019;1;"26-50";23824
37;2019;1;"51-75";54908
37;2019;1;">75";24164
37;2019;2;"0-11";489
37;2019;2;"12-18";394
37;2019;2;"19-25";1532
37;2019;2;"26-50";31656
37;2019;2;"51-75";90014
37;2019;2;">75";60391
38;2019;1;"0-11";512
38;2019;1;"12-18";364
38;2019;1;"19-25";1114
38;2019;1;"26-50";24387
38;2019;1;"51-75";56817
38;2019;1;">75";25032
38;2019;2;"0-11";411
38;2019;2;"12-18";369
38;2019;2;"19-25";1599
38;2019;2;"26-50";32233
38;2019;2;"51-75";92389
38;2019;2;">75";61728
39;2019;1;"0-11";494
39;2019;1;"12-18";356
39;2019;1;"19-25";1263
39;2019;1;"26-50";25321
39;2019;1;"51-75";58448
39;2019;1;">75";25591
39;2019;2;"0-11";346
39;2019;2;"12-18";373
39;2019;2;"19-25";1577
39;2019;2;"26-50";33141
39;2019;2;"51-75";94287
39;2019;2;">75";62159
40;2019;1;"0-11";442
40;2019;1;"12-18";353
40;2019;1;"19-25";1230
40;2019;1;"26-50";25363
40;2019;1;"51-75";59645
40;2019;1;">75";25854
40;2019;2;"0-11";348
40;2019;2;"12-18";374
40;2019;2;"19-25";1659
40;2019;2;"26-50";33545
40;2019;2;"51-75";96345
40;2019;2;">75";63187
41;2019;1;"0-11";392
41;2019;1;"12-18";283
41;2019;1;"19-25";1244
41;2019;1;"26-50";24537
41;2019;1;"51-75";56528
41;2019;1;">75";24295
41;2019;2;"0-11";297
41;2019;2;"12-18";366
41;2019;2;"19-25";1621
41;2019;2;"26-50";32297
41;2019;2;"51-75";91575
41;2019;2;">75";60371
42;2019;1;"0-11";361
42;2019;1;"12-18";331
42;2019;1;"19-25";1196
42;2019;1;"26-50";25086
42;2019;1;"51-75";58244
42;2019;1;">75";25207
42;2019;2;"0-11";269
42;2019;2;"12-18";318
42;2019;2;"19-25";1754
42;2019;2;"26-50";32687
42;2019;2;"51-75";94540
42;2019;2;">75";61645
43;2019;1;"0-11";267
43;2019;1;"12-18";238
43;2019;1;"19-25";1219
43;2019;1;"26-50";24038
43;2019;1;"51-75";56289
43;2019;1;">75";24437
43;2019;2;"0-11";212
43;2019;2;"12-18";287
43;2019;2;"19-25";1608
43;2019;2;"26-50";31104
43;2019;2;"51-75";89982
43;2019;2;">75";60421
44;2019;1;"0-11";272
44;2019;1;"12-18";220
44;2019;1;"19-25";1111
44;2019;1;"26-50";21842
44;2019;1;"51-75";50807
44;2019;1;">75";21543
44;2019;2;"0-11";224
44;2019;2;"12-18";291
44;2019;2;"19-25";1387
44;2019;2;"26-50";28196
44;2019;2;"51-75";79640
44;2019;2;">75";51658
45;2019;1;"0-11";302
45;2019;1;"12-18";242
45;2019;1;"19-25";1103
45;2019;1;"26-50";22107
45;2019;1;"51-75";53410
45;2019;1;">75";23464
45;2019;2;"0-11";233
45;2019;2;"12-18";341
45;2019;2;"19-25";1523
45;2019;2;"26-50";29798
45;2019;2;"51-75";87089
45;2019;2;">75";57643
46;2019;1;"0-11";319
46;2019;1;"12-18";311
46;2019;1;"19-25";1374
46;2019;1;"26-50";27499
46;2019;1;"51-75";63287
46;2019;1;">75";27399
46;2019;2;"0-11";281
46;2019;2;"12-18";382
46;2019;2;"19-25";1866
46;2019;2;"26-50";35953
46;2019;2;"51-75";102197
46;2019;2;">75";67053
47;2019;1;"0-11";345
47;2019;1;"12-18";280
47;2019;1;"19-25";1301
47;2019;1;"26-50";25514
47;2019;1;"51-75";59268
47;2019;1;">75";25342
47;2019;2;"0-11";256
47;2019;2;"12-18";396
47;2019;2;"19-25";1855
47;2019;2;"26-50";33553
47;2019;2;"51-75";94787
47;2019;2;">75";62630
48;2019;1;"0-11";352
48;2019;1;"12-18";277
48;2019;1;"19-25";1397
48;2019;1;"26-50";25608
48;2019;1;"51-75";58325
48;2019;1;">75";24821
48;2019;2;"0-11";241
48;2019;2;"12-18";381
48;2019;2;"19-25";1847
48;2019;2;"26-50";33644
48;2019;2;"51-75";93293
48;2019;2;">75";59728
49;2019;1;"0-11";277
49;2019;1;"12-18";297
49;2019;1;"19-25";1344
49;2019;1;"26-50";24941
49;2019;1;"51-75";58697
49;2019;1;">75";25360
49;2019;2;"0-11";220
49;2019;2;"12-18";365
49;2019;2;"19-25";1772
49;2019;2;"26-50";32722
49;2019;2;"51-75";94283
49;2019;2;">75";61680
50;2019;1;"0-11";309
50;2019;1;"12-18";277
50;2019;1;"19-25";1381
50;2019;1;"26-50";26020
50;2019;1;"51-75";60498
50;2019;1;">75";25863
50;2019;2;"0-11";260
50;2019;2;"12-18";427
50;2019;2;"19-25";1765
50;2019;2;"26-50";33749
50;2019;2;"51-75";98630
50;2019;2;">75";64009
51;2019;1;"0-11";332
51;2019;1;"12-18";311
51;2019;1;"19-25";1491
51;2019;1;"26-50";27946
51;2019;1;"51-75";66846
51;2019;1;">75";28670
51;2019;2;"0-11";256
51;2019;2;"12-18";422
51;2019;2;"19-25";1892
51;2019;2;"26-50";36623
51;2019;2;"51-75";109230
51;2019;2;">75";70550
52;2019;1;"0-11";184
52;2019;1;"12-18";168
52;2019;1;"19-25";922
52;2019;1;"26-50";17462
52;2019;1;"51-75";41317
52;2019;1;">75";17578
52;2019;2;"0-11";147
52;2019;2;"12-18";220
52;2019;2;"19-25";1118
52;2019;2;"26-50";22661
52;2019;2;"51-75";63280
52;2019;2;">75";41559
53;2019;1;"0-11";32
53;2019;1;"12-18";32
53;2019;1;"19-25";167
53;2019;1;"26-50";3570
53;2019;1;"51-75";8275
53;2019;1;">75";3850
53;2019;2;"0-11";31
53;2019;2;"12-18";48
53;2019;2;"19-25";212
53;2019;2;"26-50";4567
53;2019;2;"51-75";13045
53;2019;2;">75";9061
1;2020;1;"0-11";226
1;2020;1;"12-18";159
1;2020;1;"19-25";963
1;2020;1;"26-50";20698
1;2020;1;"51-75";50001
1;2020;1;">75";23112
1;2020;2;"0-11";189
1;2020;2;"12-18";180
1;2020;2;"19-25";1365
1;2020;2;"26-50";26655
1;2020;2;"51-75";77854
1;2020;2;">75";53262
2;2020;1;"0-11";296
2;2020;1;"12-18";240
2;2020;1;"19-25";1278
2;2020;1;"26-50";26349
2;2020;1;"51-75";64431
2;2020;1;">75";29416
2;2020;2;"0-11";249
2;2020;2;"12-18";310
2;2020;2;"19-25";1719
2;2020;2;"26-50";34236
2;2020;2;"51-75";103476
2;2020;2;">75";72718
3;2020;1;"0-11";287
3;2020;1;"12-18";239
3;2020;1;"19-25";1235
3;2020;1;"26-50";25045
3;2020;1;"51-75";60078
3;2020;1;">75";27705
3;2020;2;"0-11";244
3;2020;2;"12-18";279
3;2020;2;"19-25";1720
3;2020;2;"26-50";32633
3;2020;2;"51-75";96838
3;2020;2;">75";66584
4;2020;1;"0-11";304
4;2020;1;"12-18";235
4;2020;1;"19-25";1162
4;2020;1;"26-50";22842
4;2020;1;"51-75";54581
4;2020;1;">75";24585
4;2020;2;"0-11";261
4;2020;2;"12-18";257
4;2020;2;"19-25";1645
4;2020;2;"26-50";29838
4;2020;2;"51-75";86498
4;2020;2;">75";58234
5;2020;1;"0-11";355
5;2020;1;"12-18";244
5;2020;1;"19-25";1175
5;2020;1;"26-50";23705
5;2020;1;"51-75";56058
5;2020;1;">75";25184
5;2020;2;"0-11";264
5;2020;2;"12-18";253
5;2020;2;"19-25";1646
5;2020;2;"26-50";31267
5;2020;2;"51-75";88835
5;2020;2;">75";59405
6;2020;1;"0-11";318
6;2020;1;"12-18";217
6;2020;1;"19-25";1180
6;2020;1;"26-50";24479
6;2020;1;"51-75";59621
6;2020;1;">75";26724
6;2020;2;"0-11";261
6;2020;2;"12-18";255
6;2020;2;"19-25";1620
6;2020;2;"26-50";32252
6;2020;2;"51-75";95375
6;2020;2;">75";65116
7;2020;1;"0-11";319
7;2020;1;"12-18";214
7;2020;1;"19-25";1130
7;2020;1;"26-50";23928
7;2020;1;"51-75";57359
7;2020;1;">75";26121
7;2020;2;"0-11";230
7;2020;2;"12-18";272
7;2020;2;"19-25";1607
7;2020;2;"26-50";30430
7;2020;2;"51-75";91953
7;2020;2;">75";63158
8;2020;1;"0-11";273
8;2020;1;"12-18";212
8;2020;1;"19-25";1124
8;2020;1;"26-50";22437
8;2020;1;"51-75";54071
8;2020;1;">75";24487
8;2020;2;"0-11";230
8;2020;2;"12-18";218
8;2020;2;"19-25";1553
8;2020;2;"26-50";28832
8;2020;2;"51-75";85270
8;2020;2;">75";58211
9;2020;1;"0-11";294
9;2020;1;"12-18";214
9;2020;1;"19-25";1167
9;2020;1;"26-50";24057
9;2020;1;"51-75";58771
9;2020;1;">75";26012
9;2020;2;"0-11";226
9;2020;2;"12-18";252
9;2020;2;"19-25";1701
9;2020;2;"26-50";31070
9;2020;2;"51-75";91694
9;2020;2;">75";61136
10;2020;1;"0-11";288
10;2020;1;"12-18";229
10;2020;1;"19-25";1211
10;2020;1;"26-50";24553
10;2020;1;"51-75";60633
10;2020;1;">75";27552
10;2020;2;"0-11";207
10;2020;2;"12-18";303
10;2020;2;"19-25";1721
10;2020;2;"26-50";32101
10;2020;2;"51-75";97623
10;2020;2;">75";66327
11;2020;1;"0-11";348
11;2020;1;"12-18";273
11;2020;1;"19-25";1368
11;2020;1;"26-50";27397
11;2020;1;"51-75";68328
11;2020;1;">75";29430
11;2020;2;"0-11";270
11;2020;2;"12-18";384
11;2020;2;"19-25";1969
11;2020;2;"26-50";37763
11;2020;2;"51-75";116016
11;2020;2;">75";71129
12;2020;1;"0-11";194
12;2020;1;"12-18";176
12;2020;1;"19-25";1088
12;2020;1;"26-50";22762
12;2020;1;"51-75";56074
12;2020;1;">75";25889
12;2020;2;"0-11";167
12;2020;2;"12-18";202
12;2020;2;"19-25";1458
12;2020;2;"26-50";28889
12;2020;2;"51-75";88272
12;2020;2;">75";62271
13;2020;1;"0-11";132
13;2020;1;"12-18";166
13;2020;1;"19-25";988
13;2020;1;"26-50";21944
13;2020;1;"51-75";52524
13;2020;1;">75";24502
13;2020;2;"0-11";110
13;2020;2;"12-18";182
13;2020;2;"19-25";1456
13;2020;2;"26-50";27380
13;2020;2;"51-75";80663
13;2020;2;">75";58317
14;2020;1;"0-11";163
14;2020;1;"12-18";169
14;2020;1;"19-25";1137
14;2020;1;"26-50";23107
14;2020;1;"51-75";56130
14;2020;1;">75";25983
14;2020;2;"0-11";117
14;2020;2;"12-18";217
14;2020;2;"19-25";1537
14;2020;2;"26-50";29442
14;2020;2;"51-75";87615
14;2020;2;">75";62281
15;2020;1;"0-11";241
15;2020;1;"12-18";192
15;2020;1;"19-25";1019
15;2020;1;"26-50";20762
15;2020;1;"51-75";49678
15;2020;1;">75";22385
15;2020;2;"0-11";124
15;2020;2;"12-18";200
15;2020;2;"19-25";1403
15;2020;2;"26-50";26902
15;2020;2;"51-75";79148
15;2020;2;">75";53890
16;2020;1;"0-11";336
16;2020;1;"12-18";240
16;2020;1;"19-25";1232
16;2020;1;"26-50";24854
16;2020;1;"51-75";59746
16;2020;1;">75";27189
16;2020;2;"0-11";186
16;2020;2;"12-18";254
16;2020;2;"19-25";1737
16;2020;2;"26-50";32198
16;2020;2;"51-75";94745
16;2020;2;">75";65308
17;2020;1;"0-11";302
17;2020;1;"12-18";236
17;2020;1;"19-25";1120
17;2020;1;"26-50";23799
17;2020;1;"51-75";57498
17;2020;1;">75";26392
17;2020;2;"0-11";207
17;2020;2;"12-18";266
17;2020;2;"19-25";1724
17;2020;2;"26-50";30749
17;2020;2;"51-75";90929
17;2020;2;">75";63188
18;2020;1;"0-11";366
18;2020;1;"12-18";286
18;2020;1;"19-25";1076
18;2020;1;"26-50";23029
18;2020;1;"51-75";56748
18;2020;1;">75";25513
18;2020;2;"0-11";199
18;2020;2;"12-18";262
18;2020;2;"19-25";1603
18;2020;2;"26-50";30306
18;2020;2;"51-75";89745
18;2020;2;">75";60354
19;2020;1;"0-11";372
19;2020;1;"12-18";224
19;2020;1;"19-25";1127
19;2020;1;"26-50";22823
19;2020;1;"51-75";55333
19;2020;1;">75";24845
19;2020;2;"0-11";218
19;2020;2;"12-18";227
19;2020;2;"19-25";1506
19;2020;2;"26-50";30066
19;2020;2;"51-75";88309
19;2020;2;">75";59663
20;2020;1;"0-11";514
20;2020;1;"12-18";261
20;2020;1;"19-25";1287
20;2020;1;"26-50";24969
20;2020;1;"51-75";60152
20;2020;1;">75";27534
20;2020;2;"0-11";276
20;2020;2;"12-18";310
20;2020;2;"19-25";1678
20;2020;2;"26-50";32484
20;2020;2;"51-75";96199
20;2020;2;">75";67271
21;2020;1;"0-11";419
21;2020;1;"12-18";277
21;2020;1;"19-25";1086
21;2020;1;"26-50";21759
21;2020;1;"51-75";53109
21;2020;1;">75";24133
21;2020;2;"0-11";226
21;2020;2;"12-18";287
21;2020;2;"19-25";1477
21;2020;2;"26-50";27745
21;2020;2;"51-75";83853
21;2020;2;">75";58171
22;2020;1;"0-11";519
22;2020;1;"12-18";300
22;2020;1;"19-25";1041
22;2020;1;"26-50";22070
22;2020;1;"51-75";54233
22;2020;1;">75";24075
22;2020;2;"0-11";264
22;2020;2;"12-18";267
22;2020;2;"19-25";1408
22;2020;2;"26-50";28832
22;2020;2;"51-75";86335
22;2020;2;">75";57942
23;2020;1;"0-11";630
23;2020;1;"12-18";340
23;2020;1;"19-25";1280
23;2020;1;"26-50";25796
23;2020;1;"51-75";64219
23;2020;1;">75";29021
23;2020;2;"0-11";372
23;2020;2;"12-18";323
23;2020;2;"19-25";1791
23;2020;2;"26-50";34067
23;2020;2;"51-75";102752
23;2020;2;">75";68961
24;2020;1;"0-11";713
24;2020;1;"12-18";381
24;2020;1;"19-25";1226
